OPEID,INSTNM,CITY,STABBR,ZIP,SCH_DEG,PREDDEG,HIGHDEG,ST_FIPS,REGION,HBCU,PBI,MENONLY,WOMENONLY,ADM_RATE,ADM_RATE_ALL,UGDS_MEN,UGDS_WOMEN,COMP_ORIG_YR8_RT,OMAWDP8_ALL_POOLED_SUPP,OMAWDP8_PELL_ALL_POOLED_SUPP,C150_4_POOLED_SUPP,C150_L4_POOLED_SUPP,C150_4_PELL_POOLED_SUPP,C150_L4_PELL_POOLED_SUPP,COSTT4_A
00298900,Dickinson State University,Dickinson,ND,58601-4896,3,3,4,38,4,0,0,0,0,0.7202,0.72016460905349,0.446,0.554,0.385542168675,0.4298,0.3841,0.4022,NA,0.3596,NA,20098
02553700,Nueta Hidatsa Sahnish College,New Town,ND,58763,2,2,3,38,4,0,0,0,0,NA,NA,0.3139,0.6861,PS,0.118,0.1519,0.0865,NA,0.0462,NA,11717
00299000,University of Jamestown,Jamestown,ND,58405,3,3,4,38,4,0,0,0,0,0.9204,0.92035398230088,0.562,0.438,0.419491525424,0.5118,0.4253,0.5203,NA,0.392,NA,35968
00299100,Lake Region State College,Devils Lake,ND,58301-1598,2,2,2,38,4,0,0,0,0,NA,NA,0.3943,0.6057,0.378830083565,0.5287,0.4253,NA,0.4759,NA,0.3419,16359
02236500,Cankdeska Cikana Community College,Fort Totten,ND,58335,2,2,2,38,4,0,0,0,0,NA,NA,0.2878,0.7122,0.168539325843,0.1692,0.1798,NA,0.0953,NA,0.1067,13539
00299200,University of Mary,Bismarck,ND,58504,3,3,4,38,4,0,0,0,0,0.8139,0.81387591727818,0.4137,0.5863,0.490787269682,0.5601,0.5016,0.6399,NA,0.5376,NA,31705
00299300,Mayville State University,Mayville,ND,58257-1299,3,3,4,38,4,0,0,0,0,0.7123,0.71232876712328,0.382,0.618,0.387351778656,0.4269,0.3096,0.3321,NA,0.1923,NA,19966
00299400,Minot State University,Minot,ND,58707,3,3,4,38,4,0,0,0,0,0.9317,0.93172690763052,0.3584,0.6416,0.352272727273,0.4973,0.4081,0.4569,NA,0.2783,NA,17273
00300500,University of North Dakota,Grand Forks,ND,58202-8193,3,3,4,38,4,0,0,0,0,0.8328,0.83280278914658,0.5543,0.4457,0.484140233723,0.5546,0.4863,0.6243,NA,0.5299,NA,23680
00299600,North Dakota State College of Science,Wahpeton,ND,58076-0002,2,2,2,38,4,0,0,0,0,NA,NA,0.6369,0.3631,0.383720930233,0.4974,0.4359,NA,0.4237,NA,0.3125,16137
00299500,Dakota College at Bottineau,Bottineau,ND,58318-1198,2,2,2,38,4,0,0,0,0,NA,NA,0.3186,0.6814,0.280172413793,0.3129,0.2658,NA,0.3029,NA,0.2164,16278
00299700,North Dakota State University-Main Campus,Fargo,ND,58108-6050,3,3,4,38,4,0,0,0,0,0.9568,0.9567662565905,0.4912,0.5088,0.569439071567,0.617,0.5106,0.6403,NA,0.5455,NA,22936
00300700,Williston State College,Williston,ND,58801,2,2,2,38,4,0,0,0,0,NA,NA,0.3549,0.6451,0.321782178218,0.3777,0.3176,NA,0.3733,NA,0.3368,17643
02188200,Sitting Bull College,Fort Yates,ND,58538-9721,1,1,4,38,4,0,0,0,0,NA,NA,0.467,0.533,0.180952380952,0.3795,0.4437,0.1635,NA,0.2329,NA,9382
01205900,Trinity Bible College and Graduate School,Ellendale,ND,58436-7105,3,3,4,38,4,0,0,0,0,0.4444,0.44444444444444,0.4753,0.5247,0.4125,0.4494,0.4043,0.4019,NA,0.3607,NA,28135
02301100,Turtle Mountain Community College,Belcourt,ND,58316,1,1,3,38,4,0,0,0,0,NA,NA,0.4,0.6,0.189349112426,0.4824,0.5044,0.3362,NA,0.3497,NA,12078
02242900,United Tribes Technical College,Bismarck,ND,58504,2,2,3,38,4,0,0,0,0,NA,NA,0.3526,0.6474,0.12890625,0.2192,0.2435,0.1429,NA,0.1409,NA,12013
00300800,Valley City State University,Valley City,ND,58072,3,3,4,38,4,0,0,0,0,0.8345,0.83449883449883,0.4661,0.5339,0.413194444444,0.4843,0.4274,0.5045,NA,0.3486,NA,19362
03079000,ETI Technical College,Niles,OH,44446-4398,1,1,2,39,3,0,0,0,0,NA,NA,0.1776,0.8224,0.5,0.5537,0.5621,NA,0.8,NA,0.8,21043
00962105,Herzing University-Akron,Akron,OH,44306-3931,2,2,3,39,3,0,0,0,0,0.9386,0.94232105628908,0.1274,0.8726,0.318280151433,0.2677,0.25,0.3107,NA,0.3125,NA,27905
00312300,University of Akron Main Campus,Akron,OH,44325-2102,3,3,4,39,3,0,0,0,0,0.8287,0.82870517296096,0.525,0.475,0.331897926635,0.489,0.3813,0.5471,NA,0.3592,NA,23479
00312301,University of Akron Wayne College,Orrville,OH,44667,3,1,0,39,3,0,0,0,0,0.8292,0.82870517296096,0.397,0.603,0.331897926635,0.074,0.0735,NA,0.093,NA,0.0636,14648
03457300,Allegheny Wesleyan College,Salem,OH,44460-9598,3,3,3,39,3,0,0,0,0,NA,NA,0.5714,0.4286,PS,0.5116,0.5588,0.4687,NA,0.4737,NA,14433
00301100,Art Academy of Cincinnati,Cincinnati,OH,45202-1706,3,3,3,39,3,0,0,0,0,1,1,0.2587,0.7413,0.541666666667,0.5069,0.4697,0.4336,NA,0.4127,NA,45274
00301200,Ashland University,Ashland,OH,44805,3,3,4,39,3,0,0,0,0,0.7176,0.71763417305585,0.4408,0.5592,0.511709601874,0.648,0.5958,0.6384,NA,0.5247,NA,36822
00648700,Aultman College of Nursing and Health Sciences,Canton,OH,44710-1797,2,2,3,39,3,0,0,0,0,0.551,0.55102040816326,0.0776,0.9224,0.683544303797,0.5331,0.4776,0.6471,NA,PS,NA,26571
00301400,Baldwin Wallace University,Berea,OH,44017-2088,3,3,4,39,3,0,0,0,0,0.7704,0.77039489240955,0.4453,0.5547,0.6796875,0.659,0.6084,0.6578,NA,0.5764,NA,53687
00994100,Belmont College,St Clairsville,OH,43950,2,2,2,39,3,0,0,0,0,NA,NA,0.3735,0.6265,0.176470588235,0.3453,0.3499,NA,0.3116,NA,0.2553,9908
00301600,Bluffton University,Bluffton,OH,45817-2104,3,3,4,39,3,0,0,0,0,0.9629,0.96289592760181,0.5331,0.4669,0.462006079027,0.5794,0.5522,0.4917,NA,0.4108,NA,49458
00301801,Bowling Green State University-Firelands,Huron,OH,44839-9791,3,2,3,39,3,0,0,0,0,NA,0.786553562217,0.3808,0.6192,0.49401783772,0.2236,0.2005,0.1153,NA,0.1091,NA,18796
00301800,Bowling Green State University-Main Campus,Bowling Green,OH,43403,3,3,4,39,3,0,0,0,0,0.7866,0.786553562217,0.4326,0.5674,0.49401783772,0.6431,0.5556,0.6194,NA,0.4871,NA,27721
00267808,Bryant & Stratton College-Parma,Parma,OH,44130-3151,2,2,3,39,3,0,0,0,0,NA,NA,0.2116,0.7884,0.244406587166,0.2002,0.2065,0.2566,NA,0.2637,NA,23422
00302300,Capital University,Columbus,OH,43209-2394,3,3,4,39,3,0,0,0,0,0.7215,0.72151029748283,0.4042,0.5958,0.533152909337,0.6363,0.5327,0.6132,NA,0.4693,NA,53060
00302400,Case Western Reserve University,Cleveland,OH,44106,3,3,4,39,3,0,0,0,0,0.2741,0.27407560528151,0.5212,0.4788,0.81186440678,0.8555,0.836,0.851,NA,0.822,NA,73706
00302500,Cedarville University,Cedarville,OH,45314-0601,3,3,4,39,3,0,0,0,0,0.6488,0.64875804967801,0.4549,0.5451,0.577743902439,0.7309,0.6189,0.7417,NA,0.6478,NA,45051
01104600,Central Ohio Technical College,Newark,OH,43055-1767,2,2,2,39,3,0,0,0,0,NA,NA,0.2396,0.7604,0.204069767442,0.2701,0.2132,0.3037,NA,NA,0.2609,14728
00302600,Central State University,Wilberforce,OH,45384-1004,3,3,3,39,3,1,0,0,0,0.8883,0.8883062401678,0.2984,0.7016,0.232104121475,0.3124,0.3115,0.2454,NA,0.2509,NA,19757
01088000,Chatfield College,Saint Martin,OH,45118-9705,2,2,2,39,3,0,0,0,0,NA,NA,0.1667,0.8333,0.177033492823,0.2747,0.2691,NA,0.1607,NA,0.075,24483
00747300,Choffin Career  and Technical Center,Youngstown,OH,44503-1600,1,1,1,39,3,0,0,0,0,NA,NA,0.1176,0.8824,0.645161290323,NA,NA,NA,0.968,NA,0.9868,19213
00648900,The Christ College of Nursing and Health Sciences,Cincinnati,OH,45219-2989,2,3,3,39,3,0,0,0,0,0.7105,0.71052631578947,0.0814,0.9186,0.721854304636,0.7806,0.7304,0.4914,NA,0.3158,NA,27952
00312500,University of Cincinnati-Main Campus,Cincinnati,OH,45221-0063,3,3,4,39,3,0,0,0,0,0.8622,0.8621533161068,0.498,0.502,0.491700376622,0.7038,0.6028,0.7248,NA,0.6126,NA,27473
01034500,Cincinnati State Technical and Community College,Cincinnati,OH,45223-2690,2,2,3,39,3,0,0,0,0,NA,NA,0.4067,0.5933,0.08423180593,0.2148,0.172,0.1686,NA,NA,NA,13779
00312501,University of Cincinnati-Clermont College,Batavia,OH,45103,3,2,3,39,3,0,0,0,0,NA,0.8621533161068,0.3223,0.6777,0.491700376622,0.2419,0.2164,0.2103,NA,0.1631,NA,13728
00312502,University of Cincinnati-Blue Ash College,Blue Ash,OH,45236-1096,3,2,3,39,3,0,0,0,0,NA,0.8621533161068,0.3886,0.6114,0.491700376622,0.2063,0.1612,0.1442,NA,0.0961,NA,17223
00303000,Ohio Christian University,Circleville,OH,43113-9487,3,3,4,39,3,0,0,0,0,NA,NA,0.4263,0.5737,0.282608695652,0.3,0.312,0.3059,NA,0.29,NA,33152
00485200,Clark State College,Springfield,OH,45501-0570,1,1,3,39,3,0,0,0,0,NA,NA,0.3,0.7,0.091460771565,0.2667,0.2054,0.2609,NA,0.2568,NA,12712
00398200,Cleveland Institute of Art,Cleveland,OH,44106-1710,3,3,3,39,3,0,0,0,0,0.6984,0.69841269841269,0.273,0.727,0.493055555556,0.6407,0.5608,0.6422,NA,0.493,NA,61751
00303100,Cleveland Institute of Music,Cleveland,OH,44106-1776,3,3,4,39,3,0,0,0,0,0.3624,0.36243386243386,0.4948,0.5052,0.72972972973,0.803,0.7333,0.7627,NA,0.8611,NA,57954
00303200,Cleveland State University,Cleveland,OH,44115-2214,3,3,4,39,3,0,0,0,0,0.8532,0.85324114088159,0.454,0.546,0.477449455677,0.5323,0.4727,0.4988,NA,0.4254,NA,25191
00303900,Columbus College of Art & Design,Columbus,OH,43215,3,3,4,39,3,0,0,0,0,0.9098,0.90979381443298,0.3044,0.6956,0.634146341463,0.649,0.5973,0.5975,NA,0.4925,NA,50459
00686700,Columbus State Community College,Columbus,OH,43215,1,2,2,39,3,0,0,0,0,NA,NA,0.4642,0.5358,0.008512708257,0.2446,0.209,NA,0.27,NA,0.1588,11665
00304000,Cuyahoga Community College District,Cleveland,OH,44115-2878,2,2,2,39,3,0,0,0,0,NA,NA,0.3806,0.6194,0.123952714335,0.2631,0.26,NA,0.2501,NA,0.2028,12132
00485500,Davis College,Toledo,OH,43604-2638,2,1,2,39,3,0,0,0,0,NA,NA,0.191,0.809,0.196202531646,0.3135,0.3035,NA,0.353,NA,PS,32881
00312700,University of Dayton,Dayton,OH,45469,3,3,4,39,3,0,0,0,0,0.7405,0.74051102629346,0.5201,0.4799,0.756776556777,0.8073,0.7406,0.8051,NA,0.7078,NA,62510
00304100,Defiance College,Defiance,OH,43512,3,3,4,39,3,0,0,0,0,0.6286,0.6285819250551,0.6109,0.3891,0.391891891892,0.4016,0.3498,0.4708,NA,0.3688,NA,48202
00304200,Denison University,Granville,OH,43023,3,3,3,39,3,0,0,0,0,0.2196,0.21963993453355,0.478,0.522,0.850318471338,0.8169,0.7708,0.8294,NA,0.8082,NA,73725
01275000,Edison State Community College,Piqua,OH,45356-9239,2,1,2,39,3,0,0,0,0,NA,NA,0.3706,0.6294,0.204697986577,0.4338,0.4203,NA,0.3165,NA,0.2356,14149
00304500,The University of Findlay,Findlay,OH,45840-3653,3,3,4,39,3,0,0,0,0,0.8598,0.85979495705181,0.3155,0.6845,0.590782122905,0.6466,0.5617,0.6431,NA,0.5536,NA,51270
00304600,Franklin University,Columbus,OH,43215-5399,3,3,4,39,3,0,0,0,0,NA,NA,0.4041,0.5959,0.309504467912,0.4461,0.4482,0.3441,NA,0.2785,NA,25199
02220500,Gods Bible School and College,Cincinnati,OH,45202-6838,3,3,4,39,3,0,0,0,0,0.6379,0.63793103448275,0.5187,0.4813,0.208333333333,0.4367,0.4184,0.4362,NA,0.4561,NA,16030
00649400,Good Samaritan College of Nursing and Health Science,Cincinnati,OH,45220-2489,2,2,3,39,3,0,0,0,0,0.75,0.75,0.0472,0.9528,0.685039370079,0.6979,0.5543,0.6,NA,PS,NA,27686
00304800,Heidelberg University,Tiffin,OH,44883-2462,3,3,4,39,3,0,0,0,0,0.7135,0.71349250416435,0.5389,0.4611,0.484567901235,0.5055,0.445,0.5569,NA,0.4943,NA,46603
00304900,Hiram College,Hiram,OH,44234-0067,3,3,4,39,3,0,0,0,0,0.9314,0.93143459915611,0.4871,0.5129,0.525469168901,0.5376,0.4359,0.5286,NA,0.4722,NA,38329
00759800,Hocking College,Nelsonville,OH,45764,2,2,2,39,3,0,0,0,0,NA,NA,0.5314,0.4686,0.083418107833,0.2635,0.2276,NA,0.2467,NA,0.1946,16502
01313200,International College of Broadcasting,Dayton,OH,45431,2,2,2,39,3,0,0,0,0,NA,NA,0.7,0.3,0.576923076923,0.4662,0.482,NA,0.5429,NA,0.5385,26364
00727500,Eastern Gateway Community College,Steubenville,OH,43952-3598,2,2,2,39,3,0,0,0,0,NA,NA,0.3036,0.6964,0.138632162662,0.198,0.1724,NA,0.3158,NA,0.3038,8319
00305000,John Carroll University,University Heights,OH,44118-4538,3,3,4,39,3,0,0,0,0,0.8237,0.82366589327146,0.5492,0.4508,0.750741839763,0.7454,0.6659,0.7693,NA,0.6931,NA,60766
04074300,Hondros College of Nursing,Westerville,OH,43081,1,1,2,39,3,0,0,0,0,0.8974,0.89743589743589,0.0742,0.9258,0.551420176298,0.5296,0.5222,NA,0.3061,NA,NA,33056
00305105,Kent State University at Ashtabula,Ashtabula,OH,44004,3,2,3,39,3,0,0,0,0,NA,0.88021012322647,0.3854,0.6146,0.414575866189,0.2586,0.2218,0.2074,NA,0.1822,NA,16428
00305106,Kent State University at East Liverpool,East Liverpool,OH,43920,3,2,3,39,3,0,0,0,0,NA,0.88021012322647,0.3655,0.6345,0.414575866189,0.1823,0.1763,0.176,NA,0.16,NA,14961
00305102,Kent State University at Stark,North Canton,OH,44720-7599,3,2,3,39,3,0,0,0,0,NA,0.88021012322647,0.3786,0.6214,0.414575866189,0.2768,0.2256,0.2204,NA,0.185,NA,14114
00305104,Kent State University at Trumbull,Warren,OH,44483,3,2,3,39,3,0,0,0,0,NA,0.88021012322647,0.395,0.605,0.414575866189,0.184,0.1609,0.1968,NA,0.172,NA,15620
00305103,Kent State University at Tuscarawas,New Philadelphia,OH,44663-9403,3,2,3,39,3,0,0,0,0,NA,0.88021012322647,0.4155,0.5845,0.414575866189,0.3094,0.2715,0.3098,NA,0.2886,NA,15282
00305107,Kent State University at Salem,Salem,OH,44460,3,2,3,39,3,0,0,0,0,NA,0.88021012322647,0.247,0.753,0.414575866189,0.2465,0.2199,0.2172,NA,0.1436,NA,14831
00305100,Kent State University at Kent,Kent,OH,44242-0001,3,3,4,39,3,0,0,0,0,0.8802,0.88021012322647,0.3776,0.6224,0.414575866189,0.6267,0.5346,0.6622,NA,0.5757,NA,27976
00305101,Kent State University at Geauga,Burton,OH,44021,3,2,3,39,3,0,0,0,0,NA,0.88021012322647,0.3685,0.6315,0.414575866189,0.2315,0.2139,0.2011,NA,0.207,NA,14470
00306500,Kenyon College,Gambier,OH,43022,3,3,3,39,3,0,0,0,0,0.343,0.34302612124199,0.439,0.561,0.895705521472,0.9351,0.8929,0.869,NA,0.6364,NA,80270
00703500,Kettering College,Kettering,OH,45429-1299,3,3,4,39,3,0,0,0,0,0.3441,0.34412265758091,0.1451,0.8549,0.513333333333,0.5849,0.5281,0.4954,NA,0.3857,NA,27080
00306600,Lake Erie College,Painesville,OH,44077-3389,3,3,4,39,3,0,0,0,0,0.541,0.54101382488479,0.5876,0.4124,0.457489878543,0.5187,0.45,0.4362,NA,0.3196,NA,48054
00680400,Lakeland Community College,Kirtland,OH,44094-5198,2,2,2,39,3,0,0,0,0,NA,NA,0.3861,0.6139,0.133228840125,0.1707,0.1744,NA,0.1512,NA,0.0894,10903
01002700,James A. Rhodes State College,Lima,OH,45804,2,2,2,39,3,0,0,0,0,NA,NA,0.2603,0.7397,0.189491817399,0.459,0.4151,NA,0.372,NA,0.3274,13682
02158500,Ohio Business College-Sheffield,Sheffield Village,OH,44035-0701,2,1,2,39,3,0,0,0,0,NA,NA,0.5735,0.4265,0.47913446677,0.5543,0.5583,NA,0.6567,NA,0.6724,29115
02158501,Ohio Business College-Sandusky,Sandusky,OH,44870-5871,2,1,2,39,3,0,0,0,0,NA,NA,0.1591,0.8409,0.47913446677,0.4044,0.4086,NA,0.6757,NA,0.7463,27489
00306800,Lorain County Community College,Elyria,OH,44035-1691,2,2,3,39,3,0,0,0,0,NA,NA,0.3577,0.6423,0.14693877551,0.2547,0.2339,0.264,NA,0.2295,NA,8962
00306900,Lourdes University,Sylvania,OH,43560-2898,3,3,4,39,3,0,0,0,0,0.6044,0.60443622920517,0.4526,0.5474,0.357452966715,0.4201,0.3406,0.5319,NA,0.4507,NA,40824
00307200,Malone University,Canton,OH,44709-3308,3,3,4,39,3,0,0,0,0,0.7756,0.77562724014336,0.4658,0.5342,0.442105263158,0.5897,0.5241,0.5489,NA,0.4492,NA,46398
00307300,Marietta College,Marietta,OH,45750,3,3,4,39,3,0,0,0,0,0.8285,0.82853668423186,0.515,0.485,0.530791788856,0.5812,0.4706,0.5066,NA,0.3652,NA,51777
01073600,Marion Technical College,Marion,OH,43302-5694,2,2,2,39,3,0,0,0,0,NA,NA,0.4412,0.5588,0.185279187817,0.2855,0.3111,NA,0.306,NA,0.2857,10435
03097000,Mercy College of Ohio,Toledo,OH,43604-1132,2,2,4,39,3,0,0,0,0,0.4619,0.46186440677966,0.1148,0.8852,0.665653495441,0.6577,0.6201,0.5208,NA,0.3947,NA,26698
00307702,Miami University-Hamilton,Hamilton,OH,45011,3,3,3,39,3,0,0,0,0,NA,0.87921098560937,0.4755,0.5245,0.496569250318,0.1759,0.1504,0.19,NA,0.1788,NA,15871
00307701,Miami University-Middletown,Middletown,OH,45042,3,3,3,39,3,0,0,0,0,NA,0.87921098560937,0.4598,0.5402,0.496569250318,0.2023,0.1806,0.2052,NA,0.201,NA,17469
00307700,Miami University-Oxford,Oxford,OH,45056,3,3,4,39,3,0,0,0,0,0.8792,0.87921098560937,0.4817,0.5183,0.496569250318,0.8109,0.7682,0.8184,NA,0.7354,NA,35642
03071900,Mount Carmel College of Nursing,Columbus,OH,43222-1504,3,3,4,39,3,0,0,0,0,0.6341,0.63414634146341,0.1242,0.8758,0.825726141079,0.8533,0.8125,0.7219,NA,0.55,NA,20151
00308300,University of Mount Union,Alliance,OH,44601-3929,3,3,4,39,3,0,0,0,0,0.7575,0.75745526838966,0.5319,0.4681,0.593425605536,0.645,0.584,0.6477,NA,0.5578,NA,45724
00708500,Mount Vernon Nazarene University,Mount Vernon,OH,43050-9500,3,3,4,39,3,0,0,0,0,0.8533,0.85327102803738,0.3822,0.6178,0.533687943262,0.6706,0.6286,0.6397,NA,0.558,NA,46543
00303300,Mount St. Joseph University,Cincinnati,OH,45233-1670,3,3,4,39,3,0,0,0,0,0.5435,0.54348848142924,0.4498,0.5502,0.50234741784,0.5264,0.4464,0.523,NA,0.41,NA,42356
00813300,Zane State College,Zanesville,OH,43701-2626,2,2,3,39,3,0,0,0,0,NA,NA,0.4561,0.5439,0.190501043841,0.2641,0.3033,0.5014,NA,NA,NA,12843
00308400,Muskingum University,New Concord,OH,43762-1837,3,3,4,39,3,0,0,0,0,0.8639,0.86394052044609,0.4589,0.5411,0.412147505423,0.5626,0.5123,0.5526,NA,0.4985,NA,43742
00531300,North Central State College,Mansfield,OH,44906-0698,2,2,3,39,3,0,0,0,0,NA,NA,0.3512,0.6488,0.203051643192,0.2443,0.2312,0.2303,NA,0.1676,NA,8639
00867700,Northwest State Community College,Archbold,OH,43502-9542,2,2,2,39,3,0,0,0,0,NA,NA,0.4903,0.5097,0.295279912184,0.275,0.2575,NA,0.4197,NA,0.359,16236
00308500,Notre Dame College,Cleveland,OH,44121-4293,3,3,4,39,3,0,0,0,0,0.7853,0.78530166880616,0.4939,0.5061,0.291746641075,0.4071,0.3379,0.4029,NA,0.3153,NA,44370
00486100,University of Northwestern Ohio,Lima,OH,45805,2,2,4,39,3,0,0,0,0,NA,NA,0.8431,0.1569,0.461496149615,0.5294,0.4568,0.5989,NA,0.5169,NA,23489
00308600,Oberlin College,Oberlin,OH,44074,3,3,3,39,3,0,0,0,0,0.3487,0.34872582685703,0.4086,0.5914,0.791788856305,0.8638,0.8671,0.8288,NA,0.8553,NA,81502
00303500,Ohio Dominican University,Columbus,OH,43219,3,3,4,39,3,0,0,0,0,0.5242,0.52424519670631,0.4818,0.5182,0.467013888889,0.4844,0.395,0.5327,NA,0.4346,NA,45465
00308900,Ohio Northern University,Ada,OH,45810-1599,3,3,4,39,3,0,0,0,0,0.5437,0.54369811320754,0.5462,0.4538,0.75078369906,0.7518,0.6585,0.7418,NA,0.6234,NA,51618
00309005,Ohio State University Agricultural Technical Institute,Wooster,OH,44691-4000,3,2,2,39,3,0,0,0,0,NA,0.52723619015478,0.4228,0.5772,0.600262785527,0.4682,0.3852,NA,0.4777,NA,0.4205,22722
00309001,Ohio State University-Lima Campus,Lima,OH,45804,3,3,3,39,3,0,0,0,0,NA,0.52723619015478,0.4391,0.5609,0.600262785527,0.1753,0.1496,0.222,NA,0.1508,NA,18048
00309002,Ohio State University-Mansfield Campus,Mansfield,OH,44906,3,2,3,39,3,0,0,0,0,NA,0.52723619015478,0.4515,0.5485,0.600262785527,0.2039,0.2113,0.1573,NA,0.1323,NA,21874
00309003,Ohio State University-Marion Campus,Marion,OH,43302-5695,3,3,3,39,3,0,0,0,0,NA,0.52723619015478,0.5174,0.4826,0.600262785527,0.1543,0.1724,0.1597,NA,0.1809,NA,17993
00309004,Ohio State University-Newark Campus,Newark,OH,43055,3,2,3,39,3,0,0,0,0,NA,0.52723619015478,0.4946,0.5054,0.600262785527,0.2847,0.2473,0.3215,NA,0.2239,NA,20410
00309000,Ohio State University-Main Campus,Columbus,OH,43201,3,3,4,39,3,0,0,0,0,0.5272,0.52723619015478,0.4995,0.5005,0.600262785527,0.8034,0.7125,0.88,NA,0.8104,NA,28133
00310006,Ohio University-Eastern Campus,Saint Clairsville,OH,43950,3,2,2,39,3,0,0,0,0,NA,0.86516134198094,0.3854,0.6146,0.490865316527,0.4307,0.3959,0.1713,NA,0.17,NA,12391
00310005,Ohio University-Chillicothe Campus,Chillicothe,OH,45601-0629,3,2,2,39,3,0,0,0,0,NA,0.86516134198094,0.3219,0.6781,0.490865316527,0.3051,0.2617,0.1811,NA,0.1433,NA,12885
00310004,Ohio University-Southern Campus,Ironton,OH,45638,3,2,2,39,3,0,0,0,0,NA,0.86516134198094,0.3427,0.6573,0.490865316527,0.3584,0.2784,0.2034,NA,0.166,NA,12587
00310003,Ohio University-Lancaster Campus,Lancaster,OH,43130-1037,3,2,2,39,3,0,0,0,0,NA,0.86516134198094,0.3776,0.6224,0.490865316527,0.3356,0.2857,0.1347,NA,0.1067,NA,12334
00310000,Ohio University-Main Campus,Athens,OH,45701-2979,3,3,4,39,3,0,0,0,0,0.8652,0.86516134198094,0.3938,0.6062,0.490865316527,0.6769,0.6016,0.6599,NA,0.5626,NA,28182
00310002,Ohio University-Zanesville Campus,Zanesville,OH,43701,3,2,2,39,3,0,0,0,0,NA,0.86516134198094,0.2321,0.7679,0.490865316527,0.3975,0.3362,0.2004,NA,0.1429,NA,12477
02301400,East Ohio College,East Liverpool,OH,43920-9585,2,2,2,39,3,0,0,0,0,NA,NA,0.047,0.953,0.608695652174,0.6278,0.6204,NA,0.5814,NA,0.5857,20909
00650700,Trinity Health System School of Nursing,Steubenville,OH,43952-3512,1,1,1,39,3,0,0,0,0,1,1,0.2093,0.7907,0.685714285714,NA,NA,NA,PS,NA,PS,15293
00310900,Ohio Wesleyan University,Delaware,OH,43015-2370,3,3,3,39,3,0,0,0,0,0.5218,0.52178812922614,0.4397,0.5603,0.618075801749,0.6552,0.56,0.6525,NA,0.602,NA,64069
00311000,Otterbein University,Westerville,OH,43081,3,3,4,39,3,0,0,0,0,0.8368,0.8367889420521,0.4015,0.5985,0.55505952381,0.6398,0.5488,0.6932,NA,0.5941,NA,46735
00575300,Owens Community College,Perrysburg,OH,43551,2,1,2,39,3,0,0,0,0,NA,NA,0.376,0.624,0.149911426041,0.3941,0.3805,NA,0.2597,NA,0.1818,13375
02337700,Professional Skills Institute,Maumee,OH,43537,1,1,2,39,3,0,0,0,0,0.5622,0.56216216216216,0.1015,0.8985,0.739534883721,0.7228,0.6851,PS,NA,NA,0.5532,24172
00311500,Rabbinical College Telshe,Wickliffe,OH,44092,3,3,3,39,3,0,0,1,0,0.9,0.9,1,0,PS,0.1765,0.2813,0.24,NA,0.2424,NA,20800
02190700,Fortis College-Centerville,Centerville,OH,45459-2712,1,1,2,39,3,0,0,0,0,NA,NA,0.1678,0.8322,0.434585785423,0.3313,0.3391,NA,0.4704,NA,0.4545,28950
00311600,University of Rio Grande,Rio Grande,OH,45674,2,2,4,39,3,0,0,0,0,NA,NA,0.3679,0.6321,0.161914460285,0.3621,0.3588,0.357,NA,0.3405,NA,32989
02553000,The Modern College of Design,Kettering,OH,45440,2,2,3,39,3,0,0,0,0,0.9913,0.99130434782608,0.1854,0.8146,0.576271186441,0.6375,0.5541,0.6032,NA,0.5,NA,42461
00994200,Shawnee State University,Portsmouth,OH,45662,3,3,4,39,3,0,0,0,0,NA,NA,0.4293,0.5707,0.288831835687,0.37,0.2872,0.3611,NA,0.3057,NA,21407
00311900,Sinclair Community College,Dayton,OH,45402-1460,1,1,3,39,3,0,0,0,0,NA,NA,0.4482,0.5518,0.129649309245,0.2319,0.1894,0.2867,NA,0.2569,NA,10184
00746906,Hussian College-Daymar College Columbus,Columbus,OH,43232,3,1,2,39,3,0,0,0,0,NA,0.51790174854288,0.1154,0.8846,0.32928064843,0.5433,0.5556,NA,0.7556,NA,0.7727,32471
01088100,Stark State College,North Canton,OH,44720,2,2,2,39,3,0,0,0,0,NA,NA,0.4264,0.5736,0.117713853142,0.1851,0.1562,NA,0.1948,NA,0.1646,10963
00486600,Stautzenberger College-Maumee,Maumee,OH,43537-4007,1,1,2,39,3,0,0,0,0,NA,NA,0.1241,0.8759,0.384093113482,0.3947,0.3735,NA,0.5294,NA,0.5159,26420
00303600,Franciscan University of Steubenville,Steubenville,OH,43952-1763,3,3,4,39,3,0,0,0,0,0.6665,0.6665309446254,0.4188,0.5812,0.719851576994,0.7506,0.698,0.7553,NA,0.7202,NA,42004
01287000,Southern State Community College,Hillsboro,OH,45133-9406,2,2,2,39,3,0,0,0,0,NA,NA,0.2861,0.7139,0.173913043478,0.231,0.229,NA,0.3056,NA,0.2409,12306
00827800,Terra State Community College,Fremont,OH,43420-9670,2,1,2,39,3,0,0,0,0,NA,NA,0.5498,0.4502,0.127887788779,0.2572,0.235,NA,0.2913,NA,0.1256,17336
00312100,Tiffin University,Tiffin,OH,44883,3,3,4,39,3,0,0,0,0,0.8284,0.82836710369487,0.5083,0.4917,0.094314201024,0.4167,0.3196,0.4522,NA,0.3399,NA,44369
