committee_id,committee_name,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,recipient_name,recipient_state,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label
C00893271,RANDY FINE FOR CONGRESS,202503209754322921,17,SB17.1049528,1882052,ORG,ORGANIZATION,REPUBLICAN JEWISH COALITION PAC,DC,FUNDRAISING FEES,,,2/6/25 0:00,26.64,4032020251180398003,WASHINGTON,20001,OTHER,,2026,SB,4032420251181225796,https://docquery.fec.gov/cgi-bin/fecimg/?202503209754322921,Operating Expenditures
C00893271,RANDY FINE FOR CONGRESS,202503209754322928,17,SB17.1048500,1882052,ORG,ORGANIZATION,"THE LS GROUP, INC.",DC,FUNDRAISING CONSULTING,,,2/5/25 0:00,10000,4032020251180398003,WASHINGTON,20007,OTHER,,2026,SB,4032420251181225817,https://docquery.fec.gov/cgi-bin/fecimg/?202503209754322928,Operating Expenditures
C00893271,RANDY FINE FOR CONGRESS,202503209754322920,17,SB17.1047642,1882052,ORG,ORGANIZATION,REPUBLICAN JEWISH COALITION PAC,DC,FUNDRAISING FEES,,,1/29/25 0:00,6,4032020251180398003,WASHINGTON,20001,OTHER,,2026,SB,4032420251181225793,https://docquery.fec.gov/cgi-bin/fecimg/?202503209754322920,Operating Expenditures
C00592659,VICENTE GONZALEZ FOR CONGRESS,202504159755359062,17,500585947,1886500,ORG,ORGANIZATION,PAYCHEX,DC,PAYROLL FEE,,,2/10/25 0:00,223.86,4041520251184156178,WASHINGTON,200016700,OTHER,,2026,SB,4042420251186639537,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755359062,Operating Expenditures
C00893271,RANDY FINE FOR CONGRESS,202503209754322910,17,SB17.1052361,1882052,ORG,ORGANIZATION,GO BIG MEDIA LLC,DC,DIGITAL CONSULTING,,,3/4/25 0:00,21785.91,4032020251180398003,WASHINGTON,20027,OTHER,,2026,SB,4032420251181225763,https://docquery.fec.gov/cgi-bin/fecimg/?202503209754322910,Operating Expenditures
C00893271,RANDY FINE FOR CONGRESS,202503209754322924,17,SB17.1053268,1882052,ORG,ORGANIZATION,REPUBLICAN JEWISH COALITION PAC,DC,FUNDRAISING FEES,,,3/7/25 0:00,136.5,4032020251180398003,WASHINGTON,20001,OTHER,,2026,SB,4032420251181225804,https://docquery.fec.gov/cgi-bin/fecimg/?202503209754322924,Operating Expenditures
C00893271,RANDY FINE FOR CONGRESS,202503039754019614,17,SB17.1044931,1879113,ORG,ORGANIZATION,GO BIG MEDIA LLC,DC,DIGITAL CONSULTING,,,1/8/25 0:00,19671.8,4030320251179311009,WASHINGTON,20027,OTHER,,2026,SB,4030320251179423193,https://docquery.fec.gov/cgi-bin/fecimg/?202503039754019614,Operating Expenditures
C00893271,RANDY FINE FOR CONGRESS,202503209754322922,17,SB17.1049960,1882052,ORG,ORGANIZATION,REPUBLICAN JEWISH COALITION PAC,DC,FUNDRAISING FEES,,,2/12/25 0:00,21.6,4032020251180398003,WASHINGTON,20001,OTHER,,2026,SB,4032420251181225798,https://docquery.fec.gov/cgi-bin/fecimg/?202503209754322922,Operating Expenditures
C00391029,JIM COSTA FOR CONGRESS,202504059755051372,17,BA866A5F2E8814F098B6,1884152,ORG,ORGANIZATION,CAFE MILANO,DC,FOOD & BEVERAGES,X,,1/23/25 0:00,401.45,4040620251183264002,WASHINGTON,200073243,OTHER,,2026,SB,4040620251183275141,https://docquery.fec.gov/cgi-bin/fecimg/?202504059755051372,Operating Expenditures
C00893271,RANDY FINE FOR CONGRESS,202503209754322921,17,SB17.1048216,1882052,ORG,ORGANIZATION,REPUBLICAN JEWISH COALITION PAC,DC,FUNDRAISING FEES,,,1/31/25 0:00,3,4032020251180398003,WASHINGTON,20001,OTHER,,2026,SB,4032420251181225795,https://docquery.fec.gov/cgi-bin/fecimg/?202503209754322921,Operating Expenditures
C00349217,CARPER FOR SENATE,202503319754834118,17,500544213,1883282,ORG,ORGANIZATION,SENATE DINING ROOM,DC,FOOD & BEVERAGE,X,,1/24/25 0:00,110,4040120251182209002,WASHINGTON,205100001,OTHER,*,2026,SB,4040120251182554264,https://docquery.fec.gov/cgi-bin/fecimg/?202503319754834118,Operating Expenditures
C00349217,CARPER FOR SENATE,202503319754834115,17,500543749,1883282,ORG,ORGANIZATION,ELIAS LAW GROUP,DC,LEGAL SERVICES,,,1/17/25 0:00,599.25,4040120251182209002,WASHINGTON,200015825,OTHER,,2026,SB,4040120251182554255,https://docquery.fec.gov/cgi-bin/fecimg/?202503319754834115,Operating Expenditures
C00893271,RANDY FINE FOR CONGRESS,202503209754322925,17,SB17.1053936,1882052,ORG,ORGANIZATION,REPUBLICAN JEWISH COALITION PAC,DC,FUNDRAISING FEES,,,3/12/25 0:00,1.5,4032020251180398003,WASHINGTON,20001,OTHER,,2026,SB,4032420251181225806,https://docquery.fec.gov/cgi-bin/fecimg/?202503209754322925,Operating Expenditures
C00893271,RANDY FINE FOR CONGRESS,202503209754322920,17,SB17.1047267,1882052,ORG,ORGANIZATION,REPUBLICAN JEWISH COALITION PAC,DC,FUNDRAISING FEES,,,1/27/25 0:00,1.5,4032020251180398003,WASHINGTON,20001,OTHER,,2026,SB,4032420251181225792,https://docquery.fec.gov/cgi-bin/fecimg/?202503209754322920,Operating Expenditures
C00893271,RANDY FINE FOR CONGRESS,202503209754322924,17,SB17.1052640,1882052,ORG,ORGANIZATION,REPUBLICAN JEWISH COALITION PAC,DC,FUNDRAISING FEES,,,3/4/25 0:00,108.75,4032020251180398003,WASHINGTON,20001,OTHER,,2026,SB,4032420251181225803,https://docquery.fec.gov/cgi-bin/fecimg/?202503209754322924,Operating Expenditures
C00349217,CARPER FOR SENATE,202503319754834118,17,500544210,1883282,ORG,ORGANIZATION,SENATE DINING ROOM,DC,FOOD & BEVERAGE,X,,1/24/25 0:00,116,4040120251182209002,WASHINGTON,205100001,OTHER,*,2026,SB,4040120251182554263,https://docquery.fec.gov/cgi-bin/fecimg/?202503319754834118,Operating Expenditures
C00893271,RANDY FINE FOR CONGRESS,202503209754322928,17,SB17.1051590,1882052,ORG,ORGANIZATION,THE ELEVATED GROUP LLC,DC,STRATEGY CONSULTING,,,2/21/25 0:00,2500,4032020251180398003,WASHINGTON,20002,OTHER,,2026,SB,4032420251181225815,https://docquery.fec.gov/cgi-bin/fecimg/?202503209754322928,Operating Expenditures
C00893271,RANDY FINE FOR CONGRESS,202503209754322902,17,SB17.1048124,1882052,ORG,ORGANIZATION,DEMOCRACY ENGINE LLC,DC,MERCHANT FEES,,,1/30/25 0:00,18,4032020251180398003,WASHINGTON,20001,OTHER,,2026,SB,4032420251181225737,https://docquery.fec.gov/cgi-bin/fecimg/?202503209754322902,Operating Expenditures
C00893271,RANDY FINE FOR CONGRESS,202503209754322922,17,SB17.1050146,1882052,ORG,ORGANIZATION,REPUBLICAN JEWISH COALITION PAC,DC,FUNDRAISING FEES,,,2/12/25 0:00,27,4032020251180398003,WASHINGTON,20001,OTHER,,2026,SB,4032420251181225799,https://docquery.fec.gov/cgi-bin/fecimg/?202503209754322922,Operating Expenditures
C00893271,RANDY FINE FOR CONGRESS,202503209754322901,17,SB17.1045141,1882052,ORG,ORGANIZATION,DEMOCRACY ENGINE LLC,DC,MERCHANT FEES,,,1/9/25 0:00,1500,4032020251180398003,WASHINGTON,20001,OTHER,,2026,SB,4032420251181225734,https://docquery.fec.gov/cgi-bin/fecimg/?202503209754322901,Operating Expenditures
C00893271,RANDY FINE FOR CONGRESS,202503209754322928,17,SB17.1051589,1882052,ORG,ORGANIZATION,THE ELEVATED GROUP LLC,DC,STRATEGY CONSULTING,,,2/21/25 0:00,2500,4032020251180398003,WASHINGTON,20002,OTHER,,2026,SB,4032420251181225816,https://docquery.fec.gov/cgi-bin/fecimg/?202503209754322928,Operating Expenditures
C00893271,RANDY FINE FOR CONGRESS,202503209754322921,17,SB17.1047836,1882052,ORG,ORGANIZATION,REPUBLICAN JEWISH COALITION PAC,DC,FUNDRAISING FEES,,,1/30/25 0:00,9,4032020251180398003,WASHINGTON,20001,OTHER,,2026,SB,4032420251181225794,https://docquery.fec.gov/cgi-bin/fecimg/?202503209754322921,Operating Expenditures
C00893271,RANDY FINE FOR CONGRESS,202503209754322911,17,SB17.1052677,1882052,ORG,ORGANIZATION,GO BIG MEDIA LLC,DC,DIGITAL CONSULTING,,,3/4/25 0:00,9450,4032020251180398003,WASHINGTON,20027,OTHER,,2026,SB,4032420251181225764,https://docquery.fec.gov/cgi-bin/fecimg/?202503209754322911,Operating Expenditures
C00893271,RANDY FINE FOR CONGRESS,202503209754322919,17,SB17.1045302,1882052,ORG,ORGANIZATION,REPUBLICAN JEWISH COALITION PAC,DC,FUNDRAISING FEES,,,1/13/25 0:00,60,4032020251180398003,WASHINGTON,20001,OTHER,,2026,SB,4032420251181225790,https://docquery.fec.gov/cgi-bin/fecimg/?202503209754322919,Operating Expenditures
C00893271,RANDY FINE FOR CONGRESS,202503209754322923,17,SB17.1051901,1882052,ORG,ORGANIZATION,REPUBLICAN JEWISH COALITION PAC,DC,FUNDRAISING FEES,,,2/26/25 0:00,148.48,4032020251180398003,WASHINGTON,20001,OTHER,,2026,SB,4032420251181225801,https://docquery.fec.gov/cgi-bin/fecimg/?202503209754322923,Operating Expenditures
C00893271,RANDY FINE FOR CONGRESS,202503209754322901,17,SB17.1048123,1882052,ORG,ORGANIZATION,DEMOCRACY ENGINE LLC,DC,MERCHANT FEES,,,1/30/25 0:00,200,4032020251180398003,WASHINGTON,20001,OTHER,,2026,SB,4032420251181225736,https://docquery.fec.gov/cgi-bin/fecimg/?202503209754322901,Operating Expenditures
C00893271,RANDY FINE FOR CONGRESS,202503209754322902,17,SB17.1049484,1882052,ORG,ORGANIZATION,DEMOCRACY ENGINE LLC,DC,MERCHANT FEES,,,2/6/25 0:00,400,4032020251180398003,WASHINGTON,20001,OTHER,,2026,SB,4032420251181225738,https://docquery.fec.gov/cgi-bin/fecimg/?202503209754322902,Operating Expenditures
C00893271,RANDY FINE FOR CONGRESS,202503209754322922,17,SB17.1049972,1882052,ORG,ORGANIZATION,REPUBLICAN JEWISH COALITION PAC,DC,FUNDRAISING FEES,,,2/11/25 0:00,11.4,4032020251180398003,WASHINGTON,20001,OTHER,,2026,SB,4032420251181225797,https://docquery.fec.gov/cgi-bin/fecimg/?202503209754322922,Operating Expenditures
C00893271,RANDY FINE FOR CONGRESS,202503209754322903,17,SB17.1051373,1882052,ORG,ORGANIZATION,DEMOCRACY ENGINE LLC,DC,MERCHANT FEES,,,2/20/25 0:00,125,4032020251180398003,WASHINGTON,20001,OTHER,,2026,SB,4032420251181225740,https://docquery.fec.gov/cgi-bin/fecimg/?202503209754322903,Operating Expenditures
C00893271,RANDY FINE FOR CONGRESS,202503209754322923,17,SB17.1052343,1882052,ORG,ORGANIZATION,REPUBLICAN JEWISH COALITION PAC,DC,FUNDRAISING FEES,,,3/3/25 0:00,130.19,4032020251180398003,WASHINGTON,20001,OTHER,,2026,SB,4032420251181225802,https://docquery.fec.gov/cgi-bin/fecimg/?202503209754322923,Operating Expenditures
C00391029,JIM COSTA FOR CONGRESS,202504059755051368,17,B69DB88B52BD143BD9A3,1884152,ORG,ORGANIZATION,NATIONAL DEMOCRATIC CLUB,DC,FOOD & BEVERAGES,,,3/10/25 0:00,133.46,4040620251183264002,WASHINGTON,200034006,OTHER,,2026,SB,4040620251183275130,https://docquery.fec.gov/cgi-bin/fecimg/?202504059755051368,Operating Expenditures
C00477745,WOMACK FOR CONGRESS COMMITTEE,202504059755051202,17,BE05BDFC7C1644EF48C7,1884133,ORG,ORGANIZATION,"ARISTOTLE INTERNATIONAL, INC",DC,CREDIT CARD FEES,,,3/6/25 0:00,825,4040520251183252007,WASHINGTON,200031164,OTHER,,2026,SB,4040620251183275008,https://docquery.fec.gov/cgi-bin/fecimg/?202504059755051202,Operating Expenditures
C00477745,WOMACK FOR CONGRESS COMMITTEE,202504059755051217,17,B098C51A7D7C64C96BEE,1884133,ORG,ORGANIZATION,USPS,DC,POSTAGE,X,,1/22/25 0:00,26.3,4040520251183252007,WASHINGTON,205159992,ADMINISTRATIVE,,2026,SB,4040620251183275053,https://docquery.fec.gov/cgi-bin/fecimg/?202504059755051217,Operating Expenditures
C00391029,JIM COSTA FOR CONGRESS,202504059755051362,17,BC4FB4B7CFED2498BAAE,1884152,ORG,ORGANIZATION,NATIONAL DEMOCRATIC CLUB,DC,FOOD & BEVERAGES,,,1/22/25 0:00,979.62,4040620251183264002,WASHINGTON,200034006,OTHER,,2026,SB,4040620251183275112,https://docquery.fec.gov/cgi-bin/fecimg/?202504059755051362,Operating Expenditures
C00752584,"NIKEMA FOR CONGRESS, INC",202504119755217791,17,500704795,1885394,ORG,ORGANIZATION,"PREMIER POLITICAL COMPLIANCE, INC.",DC,FUNDRAISING CONSULTING,,,3/26/25 0:00,3500,4041220251183933001,WASHINGTON,200051502,OTHER,,2026,SB,4041420251184143984,https://docquery.fec.gov/cgi-bin/fecimg/?202504119755217791,Operating Expenditures
C00391029,JIM COSTA FOR CONGRESS,202504059755051380,17,BF15AE1B919A7417D9FC,1884152,ORG,ORGANIZATION,CAFE MILANO,DC,FOOD & BEVERAGES,X,,2/4/25 0:00,657.12,4040620251183264002,WASHINGTON,200073243,OTHER,,2026,SB,4040620251183275164,https://docquery.fec.gov/cgi-bin/fecimg/?202504059755051380,Operating Expenditures
C00477745,WOMACK FOR CONGRESS COMMITTEE,202504059755051205,17,B06D37C11A55B461EA9A,1884133,ORG,ORGANIZATION,CAPITOL HILL CLUB,DC,SEE SUBVENDORS,,,2/6/25 0:00,205.06,4040520251183252007,WASHINGTON,200031801,OTHER,,2026,SB,4040620251183275017,https://docquery.fec.gov/cgi-bin/fecimg/?202504059755051205,Operating Expenditures
C00412890,ADRIAN SMITH FOR CONGRESS,202504129755255856,17,B50964F7EBED74B77904,1885480,ORG,ORGANIZATION,DEMOCRACY ENGINE LLC,DC,PROCESSING FEES OF ACH CONTRIBUTION,,,3/24/25 0:00,100,4041220251183933052,WASHINGTON,200094464,OTHER,,2026,SB,4041420251184145815,https://docquery.fec.gov/cgi-bin/fecimg/?202504129755255856,Operating Expenditures
C00738872,BLAKE MOORE FOR CONGRESS,202504159755436326,17,B3F89A2149BDA4307B72,1887008,ORG,ORGANIZATION,MEMBER LUNCH FUND,DC,MEAL EXPENSES,,,1/17/25 0:00,1500,4041520251184156477,WASHINGTON,205156005,TRAVEL,,2026,SB,4042320251186373021,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755436326,Operating Expenditures
C00528182,VIRGIN ISLANDS FOR PLASKETT,202504159755371378,17,500540263,1886612,ORG,ORGANIZATION,"GRIM STRATEGIES, LLC",DC,FUNDRAISING CONSULTING,,,2/3/25 0:00,4000,4041520251184156243,WASHINGTON,200030485,OTHER,,2026,SB,4042320251186359731,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755371378,Operating Expenditures
C00815290,PAT RYAN FOR CONGRESS,202504159755952931,17,500441583,1887774,ORG,ORGANIZATION,"NGP VAN, INC.",DC,SOFTWARE,,,3/5/25 0:00,4687.06,4041520251184156946,WASHINGTON,200055738,OTHER,,2026,SB,4042320251186364498,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755952931,Operating Expenditures
C00390724,WALBERG FOR CONGRESS,202504159755360394,17,B61A0E49B873046A8BB1,1886527,ORG,ORGANIZATION,USPS.COM,DC,POSTAGE,X,,1/6/25 0:00,9,4041520251184156190,WASHINGTON,202600004,ADMINISTRATIVE,,2026,SB,4042320251186378910,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755360394,Operating Expenditures
C00799767,MENENDEZ FOR CONGRESS,202504159755423152,17,500439686,1886927,ORG,ORGANIZATION,FOGO DE CHAO BRAZILIAN STEAKHOUSE,DC,FOOD & BEVERAGE,X,,2/6/25 0:00,140,4041520251184156419,WASHINGTON,200042504,OTHER,*,2026,SB,4042320251186379786,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755423152,Operating Expenditures
C00776120,KIGGANS FOR CONGRESS,202504159755543781,17,SB17.20,1887212,ORG,ORGANIZATION,CAPITOL HILL CLUB,DC,FOOD / BEVERAGE,,,3/17/25 0:00,380.45,4041520251184156596,WASHINGTON,20003,OTHER,,2026,SB,4042320251186380724,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755543781,Operating Expenditures
C00652727,JOSH HAWLEY FOR SENATE,202504159755365683,17,SB17.1062,1886555,ORG,ORGANIZATION,THE MONOCLE,DC,FOOD AND BEVERAGE,X,,3/6/25 0:00,221.84,4041520251184156206,WASHINGTON,20002,OTHER,,2026,SB,4042320251186378102,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755365683,Operating Expenditures
C00498121,ROGER WILLIAMS FOR U S CONGRESS COMMITTEE,202504159755653724,17,SB17.I15139,1887533,ORG,ORGANIZATION,CARMINE'S,DC,FOOD/BEVERAGES,X,,2/24/25 0:00,206.43,4041520251184156793,WASHINGTON,20004,OTHER,,2026,SB,4042320251186376721,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755653724,Operating Expenditures
C00477745,WOMACK FOR CONGRESS COMMITTEE,202504059755051204,17,B456C96DE2CB444F385D,1884133,ORG,ORGANIZATION,CAPITOL HILL CLUB,DC,SEE SUBVENDORS,,,1/16/25 0:00,367.6,4040520251183252007,WASHINGTON,200031801,OTHER,,2026,SB,4040620251183275013,https://docquery.fec.gov/cgi-bin/fecimg/?202504059755051204,Operating Expenditures
C00477745,WOMACK FOR CONGRESS COMMITTEE,202504059755051210,17,BBF7EA8B1006D4703B2F,1884133,ORG,ORGANIZATION,"DEMOCRACY ENGINE, LLC",DC,CREDIT CARD FEES,,,3/21/25 0:00,200,4040520251183252007,WASHINGTON,200010516,OTHER,,2026,SB,4040620251183275033,https://docquery.fec.gov/cgi-bin/fecimg/?202504059755051210,Operating Expenditures
C00786996,SANDEEP FOR TEXAS,202504059755051423,17,SB17.5998,1884158,ORG,ORGANIZATION,THE ACTION NETWORK,DC,EMAIL PROGRAM,,,2/10/25 0:00,10,4040620251183264003,WASHINGTON,20036,OTHER,,2026,SB,4040620251183275219,https://docquery.fec.gov/cgi-bin/fecimg/?202504059755051423,Operating Expenditures
C00330142,LARSON FOR CONGRESS,202504149755274142,17,SB17.97025,1885664,ORG,ORGANIZATION,NATIONAL DEMOCRATIC CLUB,DC,POLITICAL MEALS,,,2/18/25 0:00,44.89,4041420251183966019,WASHINGTON,20003,TRAVEL,,2026,SB,4041420251184144441,https://docquery.fec.gov/cgi-bin/fecimg/?202504149755274142,Operating Expenditures
C00680918,CASE FOR CONGRESS,202504049755049818,17,SB17.11771,1884068,ORG,ORGANIZATION,ECKERT & ASSOCIATES,DC,CONSULTING FEE FOR 2/25,,,3/1/25 0:00,4000,4040420251183215033,WASHINGTON,20003,OTHER,,2026,SB,4040620251183275096,https://docquery.fec.gov/cgi-bin/fecimg/?202504049755049818,Operating Expenditures
C00477745,WOMACK FOR CONGRESS COMMITTEE,202504059755051207,17,B0A4E85ED1E954ABBA68,1884133,ORG,ORGANIZATION,CAPITOL HILL CLUB,DC,CONSTITUENT APPRECIATION,X,,1/21/25 0:00,85.8,4040520251183252007,WASHINGTON,200031801,OTHER,,2026,SB,4040620251183275023,https://docquery.fec.gov/cgi-bin/fecimg/?202504059755051207,Operating Expenditures
C00477745,WOMACK FOR CONGRESS COMMITTEE,202504059755051208,17,B3A4946C203C348BF81C,1884133,ORG,ORGANIZATION,CAPITOL HILL CLUB,DC,MEMBER MEETING,X,,2/10/25 0:00,111.8,4040520251183252007,WASHINGTON,200031801,OTHER,,2026,SB,4040620251183275027,https://docquery.fec.gov/cgi-bin/fecimg/?202504059755051208,Operating Expenditures
C00477745,WOMACK FOR CONGRESS COMMITTEE,202504059755051212,17,B70D89B3CDAE8488995C,1884133,ORG,ORGANIZATION,RED RIVER CO,DC,CAMPAIGN FUNDRAISING & CONSULTING,,,3/27/25 0:00,10098.99,4040520251183252007,WASHINGTON,200030239,OTHER,,2026,SB,4040620251183275038,https://docquery.fec.gov/cgi-bin/fecimg/?202504059755051212,Operating Expenditures
C00893776,BLAKE FOR THE NORTH COUNTRY,202504159756042631,17,500155014,1887902,ORG,ORGANIZATION,GRASSROOTS ANALYTICS,DC,TEXTING,,,2/5/25 0:00,17400,4041520251184157039,WASHINGTON,200015692,OTHER,,2026,SB,4042120251185618812,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756042631,Operating Expenditures
C00877217,SCHIFF VINDMAN VICTORY FUND,202504159755354368,17,SB17.4365,1886433,ORG,ORGANIZATION,AMALGAMATED BANK,DC,BANK FEES,,,2/26/25 0:00,46,4041520251184156142,WASHINGTON,20006,OTHER,,2026,SB,4042420251186644889,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755354368,Operating Expenditures
C00391029,JIM COSTA FOR CONGRESS,202504059755051381,17,B9CF31C24DF2C4220AB6,1884152,ORG,ORGANIZATION,CAFE MILANO,DC,FOOD & BEVERAGES,X,,2/13/25 0:00,517.44,4040620251183264002,WASHINGTON,200073243,OTHER,,2026,SB,4040620251183275168,https://docquery.fec.gov/cgi-bin/fecimg/?202504059755051381,Operating Expenditures
C00477745,WOMACK FOR CONGRESS COMMITTEE,202504059755051208,17,BDA38318ACA0743878F2,1884133,ORG,ORGANIZATION,CAPITOL HILL CLUB,DC,MEMBER MEETING,X,,2/4/25 0:00,279.5,4040520251183252007,WASHINGTON,200031801,OTHER,,2026,SB,4040620251183275026,https://docquery.fec.gov/cgi-bin/fecimg/?202504059755051208,Operating Expenditures
C00391029,JIM COSTA FOR CONGRESS,202504059755051372,17,B097B52736A274FC8A11,1884152,ORG,ORGANIZATION,EZEKIEL ENTERTAINMENT,DC,FOOD & BEVERAGES,X,,1/22/25 0:00,480,4040620251183264002,WASHINGTON,200073714,OTHER,,2026,SB,4040620251183275140,https://docquery.fec.gov/cgi-bin/fecimg/?202504059755051372,Operating Expenditures
C00841643,ALTMAN FOR CONGRESS,202504029755021911,17,500754750,1883628,ORG,ORGANIZATION,AMALGAMATED BANK,DC,BANK FEES,,,2/26/25 0:00,238.25,4040220251182573066,WASHINGTON,200061202,OTHER,,2026,SB,4040220251183154128,https://docquery.fec.gov/cgi-bin/fecimg/?202504029755021911,Operating Expenditures
C00314575,COLLINS FOR SENATOR,202504139755272860,17,BF740CB0FF82E4AAC861,1885589,ORG,ORGANIZATION,DUNKIN' DONUTS,DC,SUPPLIES FOR CONSTITUENT COFFEE,,,2/26/25 0:00,30.56,4041320251183951043,WASHINGTON,202010001,OTHER,,2026,SB,4041420251184150215,https://docquery.fec.gov/cgi-bin/fecimg/?202504139755272860,Operating Expenditures
C00477745,WOMACK FOR CONGRESS COMMITTEE,202504059755051207,17,B6DE9B45EC90B421EA7D,1884133,ORG,ORGANIZATION,CAPITOL HILL CLUB,DC,CONSTITUENT APPRECIATION,X,,1/21/25 0:00,170.3,4040520251183252007,WASHINGTON,200031801,OTHER,,2026,SB,4040620251183275022,https://docquery.fec.gov/cgi-bin/fecimg/?202504059755051207,Operating Expenditures
C00841643,ALTMAN FOR CONGRESS,202504029755021914,17,500754744,1883628,ORG,ORGANIZATION,NGP VAN INC.,DC,FUNDRAISING SOFTWARE,,,1/17/25 0:00,2700,4040220251182573066,WASHINGTON,200055738,OTHER,,2026,SB,4040220251183154138,https://docquery.fec.gov/cgi-bin/fecimg/?202504029755021914,Operating Expenditures
C00865253,COMMITTEE TO ELECT CAROLINE GLEICH,202503109754098420,17,500152689,1879894,ORG,ORGANIZATION,EMERGE AMERICA,DC,CONTRIBUTION,,,2/20/25 0:00,607.19,4031020251179730011,WASHINGTON,200062728,OTHER,,2026,SB,4031020251179817872,https://docquery.fec.gov/cgi-bin/fecimg/?202503109754098420,Operating Expenditures
C00472365,"YODER FOR CONGRESS, INC",202504069755051590,17,SB17.4483,1884181,ORG,ORGANIZATION,LES WILLIAMSON LLC,DC,COMPLIANCE CONSULTING,,,2/3/25 0:00,450,4040620251183264013,WASHINGTON,20039,OTHER,,2026,SB,4040620251183275230,https://docquery.fec.gov/cgi-bin/fecimg/?202504069755051590,Operating Expenditures
C00477745,WOMACK FOR CONGRESS COMMITTEE,202504059755051201,17,BC01B09D0A1274743813,1884133,ORG,ORGANIZATION,"ARISTOTLE INTERNATIONAL, INC",DC,CREDIT CARD FEES,,,2/6/25 0:00,710,4040520251183252007,WASHINGTON,200031164,OTHER,,2026,SB,4040620251183275006,https://docquery.fec.gov/cgi-bin/fecimg/?202504059755051201,Operating Expenditures
C00502179,MARK POCAN FOR CONGRESS,202504159755515360,17,500542489,1887107,ORG,ORGANIZATION,KATZ COMPLIANCE,DC,COMPLIANCE SERVICES,,,2/28/25 0:00,898.75,4041520251184156540,WASHINGTON,200330079,OTHER,,2026,SB,4042320251186380555,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755515360,Operating Expenditures
C00786996,SANDEEP FOR TEXAS,202504059755051423,17,SB17.5994,1884158,ORG,ORGANIZATION,THE ACTION NETWORK,DC,EMAIL PROGRAM,,,1/8/25 0:00,10,4040620251183264003,WASHINGTON,20036,OTHER,,2026,SB,4040620251183275218,https://docquery.fec.gov/cgi-bin/fecimg/?202504059755051423,Operating Expenditures
